Point ID,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Cluster
3525,162787,1570.97,603.266,347.039,1.73832,0.817966,165512,455.266,0.814061,0.983536,0.828879,0.754668,0.00370586,0.000741469,0.569524,0.990016,2
3526,162820,1525.03,551.63,377.152,1.46262,0.729759,164278,455.312,0.733863,0.991125,0.879754,0.825394,0.00338797,0.000969983,0.681275,0.996446,2
3527,162866,1518.14,572.206,363.593,1.57375,0.772164,164395,455.376,0.811567,0.990699,0.888011,0.795826,0.00351335,0.000869309,0.633339,0.996721,2
3528,163117,1524.03,560.18,371.857,1.50644,0.747895,165192,455.727,0.731155,0.987439,0.882517,0.813536,0.00343422,0.000927932,0.661841,0.997024,2
3529,163329,1542.36,581.815,360.547,1.6137,0.784844,165504,456.023,0.731066,0.986858,0.862779,0.783793,0.00356223,0.000829293,0.614332,0.991349,2
3530,163401,1564.02,572.729,367.595,1.55804,0.766846,166883,456.123,0.687674,0.979135,0.839419,0.796404,0.00350505,0.000869778,0.63426,0.988204,2
3531,163479,1560.25,607.252,344.151,1.76449,0.8239,165102,456.232,0.810972,0.99017,0.843881,0.751307,0.00371456,0.000730054,0.564461,0.995988,2
3532,163558,1524.86,574.772,363.956,1.57923,0.773973,164798,456.343,0.799529,0.992476,0.883938,0.793954,0.00351418,0.000861362,0.630364,0.995491,2
3533,163850,1525.58,558.56,377.424,1.47993,0.737169,166547,456.75,0.781488,0.983806,0.884676,0.817727,0.00340897,0.000940236,0.668678,0.989595,2
3534,164103,1561.37,590.138,356.309,1.65625,0.797157,166245,457.102,0.727658,0.987115,0.845887,0.774569,0.00359614,0.000798466,0.599957,0.99368,2
3535,164154,1532.78,589.43,356.902,1.65152,0.795843,165847,457.173,0.748809,0.989792,0.87802,0.775619,0.00359071,0.000801593,0.601585,0.993528,2
3536,164201,1560.47,570.612,368.33,1.54919,0.763761,166229,457.239,0.806869,0.9878,0.847374,0.801312,0.00347509,0.000883796,0.642101,0.994735,2
3537,164326,1532.14,575.688,366.352,1.57141,0.771382,165918,457.413,0.842464,0.990405,0.879672,0.794549,0.00350333,0.00086128,0.631309,0.992044,2
3538,164455,1536.58,561.529,374.286,1.50027,0.745463,166145,457.592,0.70084,0.989828,0.87528,0.814904,0.00341449,0.000928818,0.664068,0.99628,2
3539,164498,1591.27,616.793,345.412,1.78567,0.828484,168989,457.652,0.793909,0.973424,0.816365,0.741986,0.00374955,0.000701038,0.550543,0.983091,2
3540,164571,1551.38,588.47,360.203,1.63372,0.790779,166960,457.754,0.774477,0.985691,0.859267,0.777871,0.00357578,0.00080757,0.605083,0.988534,2
3541,164596,1550.9,583.92,360.617,1.61922,0.786509,166206,457.788,0.81606,0.990313,0.859925,0.783991,0.0035476,0.00082672,0.614642,0.995243,2
3542,164670,1590.24,632.844,337.234,1.87657,0.846186,167485,457.891,0.824574,0.983193,0.818279,0.723546,0.0038431,0.000649719,0.523518,0.982419,2
3543,164698,1546.54,569.946,369.032,1.54443,0.762077,166443,457.93,0.813894,0.989516,0.865314,0.803463,0.00346055,0.000889587,0.645553,0.997014,2
3544,164719,1536.31,572.918,369.541,1.55035,0.764169,166293,457.959,0.818309,0.990535,0.876995,0.799346,0.00347815,0.000875924,0.638953,0.9906,2
3545,164968,1551.5,575.814,367.22,1.56804,0.770251,166784,458.305,0.786258,0.989112,0.861207,0.795926,0.00349046,0.000864077,0.633497,0.993347,2
3546,164981,1541.2,554.923,382.832,1.44952,0.723921,167564,458.323,0.793869,0.984585,0.872819,0.825923,0.00336355,0.000965465,0.682149,0.988789,2
3547,164983,1530.77,572.741,370.151,1.54732,0.7631,167334,458.326,0.795015,0.98595,0.884772,0.800232,0.00347152,0.00087814,0.640372,0.990858,2
3548,165004,1583.38,607.883,352.883,1.72262,0.814252,170614,458.355,0.699229,0.967119,0.827051,0.754019,0.00368405,0.000734572,0.568544,0.979386,2
3549,165330,1540.25,574.535,368.862,1.55759,0.76669,167922,458.808,0.776744,0.984564,0.875744,0.798572,0.00347508,0.000871769,0.637717,0.993301,2
3550,165366,1566.76,592.067,360.194,1.64375,0.793656,168206,458.858,0.85842,0.983116,0.846545,0.77501,0.00358034,0.00079677,0.60064,0.987299,2
3551,165397,1538.64,571.344,370.284,1.54299,0.761562,166731,458.901,0.803991,0.991999,0.877932,0.803195,0.00345438,0.000886817,0.645122,0.995417,2
3552,165817,1563.29,602.482,355.453,1.69497,0.807417,169163,459.483,0.736847,0.98022,0.852625,0.76265,0.00363342,0.000758221,0.581635,0.985853,2
3553,165855,1538.59,578.103,367.622,1.57255,0.771763,167630,459.536,0.784889,0.989411,0.880423,0.794903,0.00348559,0.000858445,0.63187,0.993646,2
3554,165950,1572.5,595.219,357.054,1.66703,0.800097,167660,459.667,0.743244,0.989801,0.843347,0.772266,0.00358674,0.000786949,0.596394,0.994205,2
3555,166007,1524.34,569.005,373.556,1.52321,0.754319,167703,459.746,0.774518,0.989887,0.89779,0.807982,0.0034276,0.000901109,0.652836,0.994406,2
3556,166208,1531.45,564.885,377.134,1.49784,0.744495,167540,460.025,0.758982,0.99205,0.89054,0.814368,0.00339867,0.000922085,0.663195,0.993359,2
3557,166256,1577.22,597.539,360.229,1.65878,0.797852,169300,460.091,0.696477,0.98202,0.839849,0.769977,0.00359409,0.000779253,0.592864,0.983429,2
3558,166265,1527.73,568.567,374.047,1.52004,0.753126,167521,460.103,0.75575,0.992502,0.895192,0.809233,0.00341964,0.000904597,0.654858,0.995413,2
3559,166343,1555.37,584.185,365.264,1.59935,0.780422,168381,460.211,0.783709,0.987896,0.864069,0.787784,0.00351193,0.00083436,0.620603,0.992563,2
3560,166458,1576.62,590.796,365.04,1.61844,0.786274,170734,460.37,0.761184,0.974955,0.841509,0.779237,0.00354922,0.000807219,0.60721,0.982736,2
3561,166639,1586.61,581.655,367.449,1.58296,0.775189,170464,460.621,0.768063,0.977561,0.831856,0.791913,0.00349051,0.000846797,0.627127,0.992713,2
3562,166654,1529.39,572.612,372.546,1.53702,0.759413,168540,460.641,0.726731,0.98881,0.895347,0.804457,0.00343593,0.000887636,0.647151,0.994685,2
3563,166686,1562.86,600.593,356.095,1.68661,0.805272,168333,460.686,0.825832,0.990216,0.857571,0.767052,0.00360314,0.000769412,0.588368,0.992347,2
3564,166757,1565.85,588.436,364.008,1.61655,0.785704,169717,460.784,0.743661,0.982559,0.85466,0.783065,0.0035287,0.00081844,0.613191,0.991253,2
3565,166862,1545.01,580.328,368.745,1.57379,0.772177,168545,460.929,0.83785,0.990015,0.878431,0.794256,0.00347789,0.000853764,0.630843,0.992815,2
3566,167124,1525.14,537.08,397.555,1.35096,0.67237,168590,461.29,0.74873,0.991304,0.902874,0.858886,0.00321366,0.00107875,0.737685,0.996581,2
3567,167176,1594.16,615.17,351.076,1.75224,0.821161,169856,461.362,0.659295,0.984222,0.826651,0.749975,0.00367978,0.000718106,0.562463,0.985572,2
3568,167321,1578.12,588.299,368.17,1.5979,0.779966,170889,461.562,0.777333,0.979121,0.844263,0.78457,0.00351599,0.00082178,0.615551,0.983588,2
3569,167563,1560.26,576.864,372.762,1.54754,0.76318,169787,461.896,0.819704,0.986901,0.86496,0.800702,0.00344267,0.000872887,0.641123,0.992165,2
3570,168165,1588.56,614.85,350.573,1.75384,0.821522,170374,462.725,0.813523,0.987034,0.837414,0.752581,0.00365623,0.000723481,0.566379,0.993339,2
3571,168226,1567.56,566.968,384.119,1.47602,0.735526,171839,462.809,0.765896,0.978975,0.86031,0.816287,0.00337028,0.000923033,0.666325,0.98351,2
3572,168313,1526.46,526.029,408.343,1.2882,0.630395,169751,462.928,0.798116,0.991529,0.907724,0.880044,0.0031253,0.00115635,0.774478,0.997686,2
3573,168315,1604.52,633.005,345.136,1.83408,0.838284,171729,462.931,0.78646,0.98012,0.821567,0.731323,0.00376084,0.000663591,0.534833,0.980924,2
3574,168344,1550.63,577.51,374.447,1.5423,0.761316,170623,462.971,0.778606,0.986643,0.879809,0.801667,0.00343054,0.000874014,0.64267,0.991193,2
3575,168405,1546.58,584.33,370.03,1.57914,0.773942,170625,463.055,0.756139,0.986989,0.884746,0.792455,0.00346979,0.000844075,0.627985,0.991676,2
3576,168514,1547.6,567.04,381.112,1.48786,0.740453,170385,463.205,0.823023,0.989019,0.884161,0.816883,0.00336494,0.000924264,0.667297,0.992843,2
3577,168532,1539.35,573.794,376.782,1.52288,0.754195,169925,463.23,0.788731,0.991802,0.893753,0.807309,0.00340466,0.0008921,0.651748,0.992535,2
3578,168684,1534.94,583.543,368.642,1.58295,0.775188,169806,463.438,0.770022,0.993392,0.899701,0.79418,0.00345939,0.000848897,0.630722,0.998404,2
3579,168736,1555.86,577.481,372.935,1.54848,0.76351,169852,463.51,0.746917,0.99343,0.875944,0.802641,0.00342239,0.000876183,0.644233,0.997579,2
3580,168744,1573.51,602.362,357.828,1.68339,0.804435,170252,463.521,0.735133,0.991143,0.856446,0.769505,0.00356968,0.000772066,0.592138,0.996796,2
3581,168972,1604.74,615.677,353.531,1.74151,0.818705,171065,463.834,0.823852,0.987765,0.82455,0.753372,0.00364366,0.000724029,0.56757,0.988428,2
3582,169004,1546.6,566.416,380.971,1.48677,0.740007,170517,463.878,0.736035,0.991127,0.887875,0.818971,0.00335149,0.000930018,0.670713,0.997195,2
3583,169030,1570.87,586.924,368.221,1.59394,0.778718,170989,463.913,0.782438,0.988543,0.860782,0.790415,0.00347231,0.000836023,0.624755,0.995826,2
3584,169095,1529.21,547.673,394.212,1.38929,0.694188,171300,464.003,0.780066,0.987128,0.908666,0.847225,0.00323885,0.00102936,0.717791,0.997217,2
3585,169128,1572.04,602.538,360.907,1.66951,0.800765,171304,464.048,0.770669,0.987297,0.860003,0.770156,0.00356261,0.000773148,0.59314,0.990253,2
3586,169165,1581.57,591.856,366.377,1.61543,0.785367,171119,464.099,0.683992,0.988581,0.849855,0.784141,0.00349869,0.000815949,0.614878,0.993292,2
3587,169310,1542.56,576.88,376.786,1.53106,0.757234,171788,464.298,0.750827,0.985575,0.894141,0.804843,0.00340724,0.000881914,0.647772,0.991774,2
3588,169361,1602.09,587.073,369.391,1.5893,0.777237,171156,464.367,0.799472,0.989512,0.829177,0.790987,0.0034664,0.000837022,0.625661,0.994364,2
3589,169410,1566.79,573.451,380.042,1.50891,0.74886,172175,464.435,0.746181,0.983941,0.867213,0.809894,0.00338499,0.000898357,0.655928,0.989739,2
3590,169553,1587.35,625.296,348.743,1.793,0.830026,171550,464.631,0.781538,0.988359,0.84561,0.743057,0.00368791,0.000693503,0.552134,0.989975,2
3591,169559,1575.75,591.414,368.13,1.60653,0.782653,172319,464.639,0.736656,0.983983,0.858139,0.785641,0.00348795,0.000819685,0.617232,0.991604,2
3592,169969,1592.35,601.35,363.545,1.65413,0.796569,172267,465.2,0.745632,0.98666,0.842374,0.773593,0.003538,0.000781606,0.598446,0.989907,2
3593,170021,1556.11,583.212,373.577,1.56115,0.767915,171568,465.271,0.791959,0.990983,0.882327,0.797774,0.00343024,0.000857083,0.636443,0.993586,2
3594,170067,1545.39,549.584,396.704,1.38538,0.692075,171795,465.334,0.785384,0.989942,0.894858,0.846703,0.00323157,0.00102452,0.716907,0.993185,2
3595,170146,1599.87,611.074,357.506,1.70927,0.811001,173278,465.442,0.811022,0.981925,0.83534,0.76168,0.00359147,0.000745661,0.580156,0.991643,2
3596,170186,1602.53,581.494,381.348,1.52484,0.754929,174345,465.497,0.777702,0.976145,0.832766,0.800519,0.00341682,0.00086554,0.64083,0.977163,2
3597,170292,1550.86,584.631,372.506,1.56946,0.770729,171705,465.642,0.80604,0.991771,0.88973,0.796471,0.00343311,0.000852212,0.634366,0.99561,2
3598,170598,1620.31,614.403,357.444,1.71888,0.81335,172462,466.06,0.685226,0.989192,0.816562,0.758558,0.00360147,0.000735554,0.57541,0.98906,2
3599,170659,1555.85,572.062,381.533,1.49938,0.745108,172297,466.144,0.797062,0.990493,0.88594,0.814848,0.00335208,0.00091159,0.663977,0.995552,2
3600,170711,1565.46,592.643,368.877,1.60661,0.782678,172417,466.215,0.79334,0.990105,0.875363,0.78667,0.00347161,0.00082013,0.61885,0.994254,2
3601,170723,1599.11,621.01,353.157,1.75845,0.822558,172911,466.231,0.796298,0.987346,0.838973,0.750762,0.00363753,0.000712845,0.563643,0.99114,2
3602,170889,1600.63,595.702,368.605,1.6161,0.785568,173595,466.458,0.819564,0.984412,0.838189,0.783039,0.0034859,0.000808403,0.61315,0.990909,2
3603,171028,1553.27,564.123,387.736,1.45491,0.726349,172608,466.647,0.788962,0.990846,0.890805,0.827208,0.00329842,0.000952677,0.684273,0.995559,2
3604,171035,1631.45,614.25,361.159,1.70077,0.808884,175736,466.657,0.787744,0.97325,0.807508,0.759718,0.00359137,0.000737988,0.577171,0.981637,2
3605,171055,1550.61,581.812,376.642,1.54474,0.762184,172890,466.684,0.816804,0.989386,0.894008,0.802122,0.00340131,0.000868538,0.6434,0.993883,2
3606,171116,1598.19,613.72,361.994,1.69539,0.807524,174786,466.767,0.673961,0.979003,0.841865,0.760554,0.00358657,0.000740251,0.578442,0.980684,2
3607,171217,1599.37,602.421,362.69,1.66098,0.798456,173525,466.905,0.786445,0.986699,0.841126,0.775047,0.00351847,0.000783152,0.600699,0.997749,2
3608,171230,1557.61,573.971,381.81,1.50329,0.746658,172843,466.923,0.784634,0.990668,0.886893,0.813495,0.00335205,0.000905543,0.661774,0.994837,2
3609,171308,1592.27,603.421,363.369,1.66063,0.798359,173826,467.029,0.786621,0.985514,0.849089,0.773968,0.00352243,0.000779679,0.599027,0.994761,2
3610,171423,1547.31,565.278,387.567,1.45853,0.727957,173027,467.186,0.768265,0.99073,0.899759,0.826471,0.00329756,0.000949035,0.683053,0.996253,2
3611,171566,1554.74,575.336,381.643,1.50753,0.74832,173000,467.381,0.828037,0.991711,0.891917,0.812361,0.00335344,0.000900877,0.65993,0.994861,2
3612,171620,1583.3,566.122,389.904,1.45195,0.72502,174696,467.454,0.790264,0.982392,0.860305,0.825713,0.00329869,0.000945885,0.681802,0.989944,2
3613,171708,1535.1,552.185,397.329,1.38974,0.694433,172804,467.574,0.735067,0.993658,0.91565,0.84677,0.00321584,0.00101985,0.717019,0.996472,2
3614,171799,1542.96,560.173,392.091,1.42868,0.714196,173474,467.698,0.802139,0.990344,0.906822,0.834916,0.00326063,0.000977357,0.697085,0.995913,2
3615,171896,1565.28,563.397,391.729,1.43823,0.71872,173913,467.83,0.818615,0.988402,0.881637,0.830374,0.00327754,0.000961221,0.689521,0.991689,2
3616,171914,1595.68,598.542,368.358,1.62489,0.788194,174673,467.854,0.81598,0.984205,0.848461,0.781657,0.00348163,0.00080173,0.610988,0.992788,2
3617,171994,1534.39,568.389,387.356,1.46736,0.73182,173315,467.963,0.783425,0.992378,0.918015,0.823316,0.0033047,0.00093665,0.677848,0.994645,2
3618,172005,1556.17,599.313,367.203,1.6321,0.790311,173578,467.978,0.737807,0.990938,0.892557,0.780857,0.00348428,0.00079906,0.609738,0.995156,2
3619,172351,1588.84,601.415,367.819,1.63508,0.791175,173929,468.449,0.832754,0.990927,0.857956,0.778911,0.00348948,0.000792303,0.606702,0.992008,2
3620,172359,1545.5,568.869,387.34,1.46865,0.73238,173829,468.459,0.757456,0.991543,0.906787,0.823493,0.00330049,0.000936262,0.678141,0.995953,2
3621,172546,1574.54,597.147,370.971,1.60968,0.783621,174186,468.714,0.750383,0.990585,0.874594,0.784921,0.0034608,0.000810328,0.616102,0.991729,2
3622,172746,1599.93,601.741,369.432,1.62883,0.789354,176302,468.985,0.79652,0.97983,0.848042,0.77938,0.00348339,0.000792827,0.607433,0.989403,2
3623,172941,1635.32,643.132,347.715,1.8496,0.841242,175771,469.25,0.721399,0.9839,0.81265,0.729632,0.0037188,0.000650125,0.532362,0.984656,2
3624,172967,1599.26,604.474,370.186,1.63289,0.79054,175602,469.285,0.746432,0.984994,0.849836,0.776353,0.00349473,0.000783125,0.602724,0.984184,2
3625,173108,1591.41,572.662,388.985,1.4722,0.7339,175235,469.476,0.761169,0.987862,0.858939,0.819814,0.00330812,0.000921771,0.672096,0.989456,2
3626,173366,1577.46,586.719,378.779,1.54897,0.763685,175139,469.826,0.776229,0.989877,0.875503,0.800769,0.00338428,0.00085837,0.641231,0.993248,2
3627,173392,1608.02,620.246,358.088,1.73211,0.81651,175368,469.861,0.839041,0.988732,0.842666,0.75754,0.00357713,0.000726669,0.573866,0.993998,2
3628,173520,1589.02,589.061,377.263,1.56141,0.768001,175941,470.035,0.80701,0.98624,0.863582,0.797939,0.00339477,0.000848926,0.636707,0.994158,2
3629,173809,1558.17,567.89,391.487,1.4506,0.724409,175580,470.426,0.818341,0.989913,0.8996,0.828375,0.00326732,0.000949029,0.686205,0.995408,2
3630,173967,1605.55,604.94,370.01,1.63493,0.79113,176528,470.64,0.725343,0.985492,0.848065,0.777994,0.00347732,0.000785833,0.605275,0.989581,2
3631,174024,1563.31,580.506,382.873,1.51618,0.75166,175448,470.717,0.748349,0.991884,0.894812,0.810873,0.00333578,0.000889589,0.657516,0.996914,2
3632,174090,1619.73,620.801,362.785,1.71121,0.811478,176752,470.806,0.815104,0.984939,0.833867,0.758385,0.00356597,0.000727642,0.575148,0.984198,2
3633,174091,1588.11,584.723,383.25,1.5257,0.755249,176822,470.807,0.750871,0.984555,0.86741,0.805179,0.00335872,0.000870813,0.648314,0.989131,2
3634,174325,1617.63,608.185,369.683,1.64516,0.794055,177123,471.124,0.766075,0.984203,0.837169,0.774638,0.0034888,0.000774912,0.600065,0.9872,2
3635,174465,1578.18,606.689,367.998,1.64862,0.795032,176301,471.313,0.808262,0.989586,0.880246,0.776861,0.00347743,0.000781286,0.603512,0.994963,2
3636,174621,1591.31,590.555,379.994,1.55412,0.765486,177034,471.523,0.766366,0.98637,0.866554,0.798441,0.00338192,0.000847844,0.637509,0.990763,2
3637,174668,1618.16,631.765,356.525,1.77201,0.825549,178496,471.587,0.75488,0.978554,0.838264,0.746459,0.00361695,0.000692701,0.557201,0.987366,2
3638,174927,1615.12,639.234,351.394,1.81914,0.835355,177314,471.936,0.720576,0.986538,0.842664,0.738284,0.00365429,0.000669695,0.545064,0.991545,2
3639,175054,1619.86,607.667,370.083,1.64198,0.793153,177343,472.108,0.768168,0.987093,0.838352,0.776918,0.00347131,0.000780144,0.603602,0.9911,2
3640,175144,1584.94,601.675,372.973,1.61319,0.784688,176889,472.229,0.821994,0.990135,0.876149,0.784857,0.00343532,0.000804099,0.616001,0.993726,2
3641,175276,1595.65,608.731,368.764,1.65073,0.795624,177114,472.407,0.789343,0.989623,0.865077,0.776052,0.00347299,0.000777045,0.602257,0.994166,2
3642,175387,1587.97,603.232,372.207,1.62069,0.786946,176888,472.557,0.797228,0.991514,0.87402,0.783375,0.00343943,0.000798996,0.613676,0.994577,2
3643,175512,1606.94,602.365,374.487,1.60851,0.78326,177479,472.725,0.785074,0.988917,0.854112,0.784781,0.00343204,0.000803022,0.615882,0.99065,2
3644,175545,1617.95,628.557,358.58,1.75291,0.821311,177735,472.769,0.730832,0.987678,0.842688,0.75215,0.0035806,0.000706894,0.56573,0.991673,2
3645,175717,1585.87,593.695,380.322,1.56103,0.767873,178427,473.001,0.802207,0.984812,0.877989,0.796706,0.0033787,0.000839698,0.634741,0.990851,2
3646,175738,1572.65,575.796,393.069,1.46487,0.730741,178091,473.029,0.74481,0.986788,0.892913,0.821523,0.00327644,0.000920579,0.6749,0.98864,2
3647,175822,1591.72,606.095,374.266,1.61942,0.786568,178759,473.142,0.732494,0.98357,0.872065,0.78064,0.00344721,0.00078968,0.609399,0.986875,2
3648,175965,1569.12,587.805,382.031,1.53863,0.759995,177068,473.335,0.807642,0.993771,0.898095,0.805258,0.00334046,0.000866417,0.648441,0.99771,2
3649,176119,1613.42,612.209,369.612,1.65635,0.797185,177629,473.542,0.685048,0.991499,0.850197,0.773497,0.00347611,0.000767551,0.598297,0.990992,2
3650,176276,1616.13,621.16,365.523,1.69938,0.808532,178364,473.753,0.800454,0.988294,0.848107,0.76269,0.00352379,0.0007355,0.581696,0.98852,2
3651,176352,1626.13,588.89,386.338,1.52429,0.754723,180410,473.855,0.76409,0.977507,0.83807,0.804657,0.00333929,0.00086353,0.647473,0.986936,2
3652,176478,1581.11,595.892,379.291,1.57107,0.771268,177909,474.024,0.819532,0.991957,0.887104,0.795486,0.00337658,0.00083404,0.632798,0.994168,2
3653,176492,1593.21,587.518,383.511,1.53195,0.757561,178253,474.043,0.752711,0.990121,0.873758,0.806857,0.00332886,0.000870285,0.651018,0.997324,2
3654,176521,1635.59,620.757,368.889,1.68277,0.804275,181196,474.082,0.744814,0.974199,0.829195,0.763716,0.00351662,0.000737958,0.583261,0.981497,2
3655,176570,1601.04,610.491,369.668,1.65146,0.795826,178203,474.148,0.802715,0.990836,0.865614,0.776666,0.0034575,0.00077603,0.603209,0.996175,2
3656,176818,1633.06,643.647,353.816,1.81916,0.835359,178964,474.48,0.730701,0.988009,0.833164,0.737175,0.00364016,0.000663108,0.543428,0.988581,2
3657,176826,1632.6,640.291,354.943,1.80393,0.832286,179666,474.491,0.809576,0.984193,0.833677,0.741056,0.00362102,0.000673619,0.549163,0.990651,2
3658,176920,1640.2,627.017,362.913,1.72773,0.815474,180242,474.617,0.717883,0.981569,0.826401,0.756945,0.00354407,0.000717694,0.572966,0.989931,2
3659,176994,1647.74,619.731,367.651,1.68565,0.805023,179689,474.717,0.746344,0.985002,0.819204,0.766004,0.00350142,0.000743616,0.586762,0.989075,2
3660,177711,1607.6,607.982,375.225,1.62032,0.786835,179829,475.677,0.747659,0.988222,0.864112,0.782386,0.00342119,0.000790754,0.612128,0.991841,2
